EST_ID,EST_NAME,ADDRESS,Postcode,Latitude,Longitude,TEL,STATUS,REASON,EST_TYPE,EFF_DATE_FROM,EFF_DATE_TO
27,Holywell Green Primary School,"Stainland Road, Holywell Green, Halifax, HX4 9AE", HX4 9AE,53.674268,-1.8709777,01422 374369,Closed,Snow,SCH,21-Jan-13,
27,Holywell Green Primary School,"Stainland Road, Holywell Green, Halifax, HX4 9AE", HX4 9AE,53.674268,-1.8709777,01422 374369,Closed,Strike Action,SCH,01-Oct-13,
27,Holywell Green Primary School,"Stainland Road, Holywell Green, Halifax, HX4 9AE", HX4 9AE,53.674268,-1.8709777,01422 374369,Closed,Snow,SCH,01-Mar-18,
27,Holywell Green Primary School,"Stainland Road, Holywell Green, Halifax, HX4 9AE", HX4 9AE,53.674268,-1.8709777,01422 374369,Closed,Snow,SCH,02-Mar-18,
466,Illingworth Community Children's Centre,"Occupation Lane, Illingworth, Halifax, HX2 9RL", HX2 9RL,53.756777,-1.887394,01422 243633,Closed,Snow,OTH,01-Mar-18,01-Mar-18
467,Innovations Children's Centre,"Cousin Lane, Halifax, HX2 8DQ", HX2 8DQ,53.743154,-1.8908721,01422 248222,Closed,Snow,OTH,01-Mar-18,01-Mar-18
471,Kevin Pearce Children's Centre,"Craigie Lea, Ovenden Road, Halifax, HX3 5RQ", HX3 5RQ,53.74066,-1.8766574,01422 251090,Closed,Snow,OTH,01-Mar-18,01-Mar-18
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Snow,SCH,01-Dec-10,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Closed due to industrial action,SCH,30-Jun-11,30-Jun-11
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Industrial Action,SCH,30-Nov-11,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Industrial Action,SCH,01-Oct-13,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Snow,SCH,21-Jan-15,21-Jan-15
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Snow,SCH,29-Jan-15,29-Jan-15
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Snow,SCH,04-Mar-16,04-Mar-16
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,NUT Industrial Action,SCH,05-Jul-16,05-Jul-16
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Snow,SCH,28-Feb-18,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Snow,SCH,01-Mar-18,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB", HX3 5EB,53.732849,-1.8763316,01422 352856,Closed,Snow,SCH,02-Mar-18,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,05-Jan-10,05-Jan-10
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,06-Jan-10,06-Jan-10
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,07-Jan-10,07-Jan-10
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,08-Jan-10,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Partly closed,Snow,SCH,11-Jan-10,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Partly closed,Snow,SCH,13-Jan-10,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Urgent building works,SCH,14-Oct-10,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Partly closed,Snow,SCH,29-Nov-10,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,30-Nov-10,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,01-Dec-10,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,02-Dec-10,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,07-Jan-11,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Industrial Action,SCH,30-Jun-11,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Industrial Action,SCH,30-Nov-11,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,14-Jan-13,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,21-Jan-13,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,22-Mar-13,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Strike Action,SCH,01-Oct-13,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,04-Mar-16,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,28-Feb-18,28-Feb-18
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,01-Mar-18,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL", HX3 8TL,53.723073,-1.7884169,01422 201028,Closed,Snow,SCH,02-Mar-18,
94,Lightcliffe CE Primary School,"Wakefield Road, Lightcliffe, Halifax, HX3 8SH", HX3 8SH,53.725725,-1.7994067,01422 202235,Closed,Snow,SCH,05-Jan-10,
94,Lightcliffe CE Primary School,"Wakefield Road, Lightcliffe, Halifax, HX3 8SH", HX3 8SH,53.725725,-1.7994067,01422 202235,Closed,Snow,SCH,11-Jan-10,
94,Lightcliffe CE Primary School,"Wakefield Road, Lightcliffe, Halifax, HX3 8SH", HX3 8SH,53.725725,-1.7994067,01422 202235,Closed,Ice on roads makes travelling too dangerous.,SCH,13-Jan-10,
94,Lightcliffe CE Primary School,"Wakefield Road, Lightcliffe, Halifax, HX3 8SH", HX3 8SH,53.725725,-1.7994067,01422 202235,Closed,Industrial Action,SCH,30-Nov-11,
94,Lightcliffe CE Primary School,"Wakefield Road, Lightcliffe, Halifax, HX3 8SH", HX3 8SH,53.725725,-1.7994067,01422 202235,Closed,Snow,SCH,21-Jan-13,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Closed,Flood,SCH,18-Nov-09,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Closed,Snow,SCH,06-Jan-10,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Closed,Snow,SCH,02-Dec-10,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Partly closed,Industrial Action,SCH,30-Jun-11,30-Jun-11
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Closed,Industrial Action,SCH,30-Nov-11,30-Nov-11
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Partly closed,Snow,SCH,21-Jan-13,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Partly closed,Snow,SCH,25-Mar-13,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Partly closed,Snow,SCH,26-Mar-13,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Closed,Industrial Action,SCH,01-Oct-13,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Partly closed,Industrial Action,SCH,26-Mar-14,27-Mar-14
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Partly closed,Industrial Action,SCH,10-Jul-14,11-Jul-14
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Closed,Snow,SCH,21-Jan-15,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Closed,Snow,SCH,01-Mar-18,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD", HX2 0QD,53.727764,-1.8979748,01422 434000,Closed,Snow,SCH,02-Mar-18,
469,Little Stars Children's Centre,"Parkinson Lane, Halifax, HX1 3SL", HX1 3SL,53.71648,-1.8839709,01422 252022,Closed,Snow,OTH,01-Dec-10,
470,Little Stars Children's Centre,"Warley Road Primary School, Warley Road, Halifax, HX1 3TG", HX1 3TG,53.717206,-1.8905451,01422 252022,Closed,Snow,OTH,01-Dec-10,
470,Little Stars Children's Centre,"Warley Road Primary School, Warley Road, Halifax, HX1 3TG", HX1 3TG,53.717206,-1.8905451,01422 252022,Closed,Staff Training,OTH,02-Dec-10,03-Dec-10
469,Little Stars Children's Centre,"Parkinson Lane, Halifax, HX1 3SL", HX1 3SL,53.71648,-1.8839709,01422 252022,Closed,Staff Training,OTH,03-Dec-10,03-Dec-10
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS", HD6 3AS,53.697009,-1.7891078,01484 715300,Closed,Snow,SCH,06-Jan-10,06-Jan-10
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS", HD6 3AS,53.697009,-1.7891078,01484 715300,Closed,Health and safety,SCH,07-Jan-10,07-Jan-10
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS", HD6 3AS,53.697009,-1.7891078,01484 715300,Partly closed,Strike Action,SCH,30-Jun-11,30-Jun-11
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS", HD6 3AS,53.697009,-1.7891078,01484 715300,Closed,Closed due to industrial action,SCH,30-Nov-11,30-Nov-11
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS", HD6 3AS,53.697009,-1.7891078,01484 715300,Partly closed,Strike action,SCH,01-Oct-13,01-Oct-13
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS", HD6 3AS,53.697009,-1.7891078,01484 715300,Closed,Snow,SCH,01-Mar-18,
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS", HD6 3AS,53.697009,-1.7891078,01484 715300,Closed,Snow,SCH,02-Mar-18,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,13-Jan-10,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,01-Dec-10,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,02-Dec-10,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Strike action,SCH,30-Jun-11,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Strike action,SCH,30-Nov-11,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,22-Mar-13,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,21-Jan-15,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,29-Jan-15,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,28-Feb-18,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,01-Mar-18,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB", HX2 6PB,53.727173,-1.9425356,01422 886353,Closed,Snow,SCH,02-Mar-18,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU", HX2 6AU,53.716126,-1.9404596,01422 882298,Closed,Snow,SCH,05-Jan-10,05-Jan-10
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU", HX2 6AU,53.716126,-1.9404596,01422 882298,Closed,Snow,SCH,13-Jan-10,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU", HX2 6AU,53.716126,-1.9404596,01422 882298,Closed,Snow,SCH,01-Dec-10,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU", HX2 6AU,53.716126,-1.9404596,01422 882298,Partly closed,Industrial Action,SCH,30-Jun-11,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU", HX2 6AU,53.716126,-1.9404596,01422 882298,Closed,Industrial Action,SCH,30-Nov-11,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU", HX2 6AU,53.716126,-1.9404596,01422 882298,Closed,Snow,SCH,22-Mar-13,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU", HX2 6AU,53.716126,-1.9404596,01422 882298,Closed,Snow,SCH,21-Jan-15,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU", HX2 6AU,53.716126,-1.9404596,01422 882298,Closed,Snow,SCH,29-Jan-15,
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Snow,SCH,05-Jan-10,05-Jan-10
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Snow,SCH,06-Jan-10,06-Jan-10
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Snow,SCH,01-Dec-10,
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Industrial Action by teaching staff,SCH,30-Jun-11,30-Jun-11
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Industrial Action,SCH,30-Nov-11,
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Move into new build,SCH,14-Jan-13,15-Jan-13
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Snow,SCH,22-Mar-13,22-Mar-13
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Strike action,SCH,01-Oct-13,
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Closed due to industrial action,SCH,10-Jul-14,10-Jul-14
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Snow,SCH,29-Jan-15,29-Jan-15
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Snow,SCH,04-Mar-16,04-Mar-16
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Partly closed,Industrial Action,SCH,05-Jul-16,05-Jul-16
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,No power supply between 9am and 3pm,SCH,13-Oct-17,13-Oct-17
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Snow,SCH,01-Mar-18,01-Mar-18
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX", HX2 6TX,53.732605,-1.9491675,01422 882356,Closed,Snow,SCH,02-Mar-18,02-Mar-18
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,07-Jan-10,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,11-Jan-10,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,01-Dec-10,01-Dec-10
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,02-Dec-10,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Industrial action,SCH,30-Jun-11,30-Jun-11
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Urgent building works,SCH,24-Nov-11,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Industrial action,SCH,30-Nov-11,30-Nov-11
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Partly closed,Black Ice,SCH,14-Dec-12,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,21-Jan-13,21-Jan-13
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,22-Mar-13,22-Mar-13
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Teaching Strike,SCH,01-Oct-13,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,National Industrial Action,SCH,10-Jul-14,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Partly closed,Snow,SCH,21-Jan-15,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,29-Jan-15,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,NUT Strike Action,SCH,05-Jul-16,05-Jul-16
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,28-Feb-18,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,01-Mar-18,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP", HX2 8AP,53.745026,-1.8839379,01422 365236,Closed,Snow,SCH,02-Mar-18,
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Closed,Snow,SCH,06-Jan-10,06-Jan-10
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Closed,Snow,SCH,30-Nov-10,30-Nov-10
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Closed,Snow,SCH,02-Dec-10,02-Dec-10
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Closed,Strike Action,SCH,30-Nov-11,
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Partly closed,Flood,SCH,06-Feb-12,06-Feb-12
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Partly closed,Flood,SCH,07-Feb-12,07-Feb-12
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Closed,Snow,SCH,21-Jan-13,
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Closed,Snow,SCH,22-Mar-13,22-Mar-13
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Closed,Snow,SCH,25-Mar-13,25-Mar-13
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG", HX1 4RG,53.726935,-1.8853517,01422 349618,Closed,Snow,SCH,01-Mar-18,02-Mar-18
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Snow,SCH,05-Jan-10,
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Snow,SCH,06-Jan-10,
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Snow,SCH,07-Jan-10,
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Snow,SCH,08-Jan-10,
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Partly closed,Snow,SCH,11-Jan-10,
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Black ice ,SCH,13-Jan-10,
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Snow,SCH,14-Jan-10,
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Snow,SCH,02-Dec-10,02-Dec-10
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Snow,SCH,03-Dec-10,03-Dec-10
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Partly closed,Strike Action,SCH,30-Jun-11,30-Jun-11
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Partly closed,Industrial Action,SCH,30-Nov-11,30-Nov-11
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY", HX6 1DY,53.707296,-1.9192178,01422 831351,Closed,Teacher's Strike,SCH,01-Oct-13,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN", HX6 3RN,53.699697,-1.9006477,01422 831602,Closed,Industrial Action,SCH,30-Nov-11,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN", HX6 3RN,53.699697,-1.9006477,01422 831602,Closed,industrial action,SCH,01-Oct-13,01-Oct-13
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN", HX6 3RN,53.699697,-1.9006477,01422 831602,Closed,Snow,SCH,29-Jan-15,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN", HX6 3RN,53.699697,-1.9006477,01422 831602,Closed,Snow,SCH,28-Feb-18,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN", HX6 3RN,53.699697,-1.9006477,01422 831602,Closed,Snow,SCH,01-Mar-18,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN", HX6 3RN,53.699697,-1.9006477,01422 831602,Closed,Snow,SCH,02-Mar-18,
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF", HX3 7EF,53.740382,-1.8329338,01422 202704,Closed,Snow,SCH,06-Jan-10,
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF", HX3 7EF,53.740382,-1.8329338,01422 202704,Closed,Snow,SCH,07-Jan-10,
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF", HX3 7EF,53.740382,-1.8329338,01422 202704,Closed,Industrial Action,SCH,30-Nov-11,30-Nov-11
